ID_SITIO;LOCALIDAD;PROVINCIA;POBLACION;PLAN;Latitud;Longitud
2609;POZO HONDO;SANTIAGO DEL ESTERO;3249;LOCALIDAD CONECTADA;-27,16297222000;-64,49022222000
2612;POZUELOS;SANTIAGO DEL ESTERO;689;LOCALIDAD CONECTADA;-27,30719444000;-64,75613611000
2689;PUESTO DE SAN ANTONIO;SANTIAGO DEL ESTERO;84;LOCALIDAD CONECTADA;-27,66358056000;-64,37835278000
2719;QUIMILI;SANTIAGO DEL ESTERO;15052;LOCALIDAD CONECTADA;-27,64094276000;-62,41963553000
2747;RAPELLI;SANTIAGO DEL ESTERO;1303;LOCALIDAD CONECTADA;-26,39255556000;-64,50350000000
2832;ROVERSI;SANTIAGO DEL ESTERO;185;LOCALIDAD CONECTADA;-27,59288611000;-61,94683333000
3081;SANTA MARIA;SANTIAGO DEL ESTERO;338;LOCALIDAD CONECTADA;-27,94944444000;-64,22102778000
3108;SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;252192;LOCALIDAD CONECTADA;-27,80107500000;-64,26862500000
3146;SELVA;SANTIAGO DEL ESTERO;2878;LOCALIDAD CONECTADA;-29,76361111000;-62,04766667000
3164;SIMBOL;SANTIAGO DEL ESTERO;613;LOCALIDAD CONECTADA;-28,10108300000;-64,21416700000
3192;SUNCHO CORRAL;SANTIAGO DEL ESTERO;7201;LOCALIDAD CONECTADA;-27,93126667000;-63,43138333000
3219;TAPSO;SANTIAGO DEL ESTERO;191;LOCALIDAD CONECTADA;-28,40580556000;-65,10011389000
3236;TERMAS DE RIO HONDO;SANTIAGO DEL ESTERO;32166;LOCALIDAD CONECTADA;-27,49858056000;-64,86618889000
3250;TINTINA;SANTIAGO DEL ESTERO;3537;LOCALIDAD CONECTADA;-26,87480556000;-62,71621389000
3263;TOMAS YOUNG;SANTIAGO DEL ESTERO;455;LOCALIDAD CONECTADA;-28,60045556000;-62,18478611000
3320;URUTAU;SANTIAGO DEL ESTERO;137;LOCALIDAD CONECTADA;-25,71772948000;-63,04505555000
3359;VILELAS;SANTIAGO DEL ESTERO;1723;LOCALIDAD CONECTADA;-27,95880556000;-62,60976944000
3376;VILLA ATAMISQUI;SANTIAGO DEL ESTERO;3289;LOCALIDAD CONECTADA;-28,49888889000;-63,81888889000
3450;VILLA FIGUEROA;SANTIAGO DEL ESTERO;72;LOCALIDAD CONECTADA;-27,71562500000;-63,50668333000
3776;VILLA SAN MARTIN _EST LORETO;SANTIAGO DEL ESTERO;11546;LOCALIDAD CONECTADA;-28,30162537000;-64,18963042000
4140;CAÑADON ALFA;TIERRA DEL FUEGO;0;LOCALIDAD CONECTADA;-52,73973600000;-68,56306700000
2790;RIO GRANDE;TIERRA DEL FUEGO;66475;LOCALIDAD CONECTADA;-53,73940300000;-67,76861700000
3034;SAN SEBASTIAN;TIERRA DEL FUEGO;0;LOCALIDAD CONECTADA;-53,29878000000;-68,45608300000
3259;TOLHUIN;TIERRA DEL FUEGO;2626;LOCALIDAD CONECTADA;-54,51120278000;-67,18920556000
3321;USHUAIA;TIERRA DEL FUEGO;56593;LOCALIDAD CONECTADA;-54,78612400000;-68,22457600000
110;ACHERAL;TUCUMAN;2683;LOCALIDAD CONECTADA;-27,12083333000;-65,46833333000
130;AGUILARES;TUCUMAN;32908;LOCALIDAD CONECTADA;-27,42501667000;-65,60412500000
198;ALTO VERDE;TUCUMAN;2341;LOCALIDAD CONECTADA;-27,37726944000;-65,60968056000
208;AMAICHA DEL VALLE;TUCUMAN;1327;LOCALIDAD CONECTADA;-26,59608611000;-65,91938056000
264;ARCADIA;TUCUMAN;2072;LOCALIDAD CONECTADA;-27,30694848000;-65,57606749000
392;BARRIO CASA ROSADA;TUCUMAN;1141;LOCALIDAD CONECTADA;-27,04634722000;-65,42720000000
4077;BARRIO EL PORTAL;TUCUMAN;8814;LOCALIDAD CONECTADA;-27,03670894000;-65,39213814000
605;CAMPO DE HERRERA;TUCUMAN;890;LOCALIDAD CONECTADA;-27,02831944000;-65,34786111000
835;COLALAO DEL VALLE;TUCUMAN;632;LOCALIDAD CONECTADA;-26,36103889000;-65,95610000000
903;COLONIA MAYO - BARRIO LA MILAGROSA;TUCUMAN;909;LOCALIDAD CONECTADA;-26,83660550000;-64,99059160000
956;CONCEPCION;TUCUMAN;49782;LOCALIDAD CONECTADA;-27,34515438000;-65,58824982000
1069;DELFIN GALLO;TUCUMAN;8828;LOCALIDAD CONECTADA;-26,84598889000;-65,09426667000
1191;EL MOLLAR;TUCUMAN;1906;LOCALIDAD CONECTADA;-26,93918889000;-65,70302778000
1298;ESTACION ARAOZ;TUCUMAN;1315;LOCALIDAD CONECTADA;-27,05952778000;-64,92610000000
1348;FAMAILLA;TUCUMAN;22924;LOCALIDAD CONECTADA;-27,05441700000;-65,40429800000
1607;ILTICO;TUCUMAN;466;LOCALIDAD CONECTADA;-27,33415000000;-65,64300000000
1681;JUAN BAUTISTA ALBERDI;TUCUMAN;18430;LOCALIDAD CONECTADA;-27,59552800000;-65,60958300000
1750;LA COCHA;TUCUMAN;6578;LOCALIDAD CONECTADA;-27,76618611000;-65,58397222000
1849;LA REDUCCION;TUCUMAN;5029;LOCALIDAD CONECTADA;-26,96237419000;-65,35401505000
2122;LOS RALOS;TUCUMAN;9429;LOCALIDAD CONECTADA;-26,88589006000;-65,00794600000
2125;LOS SARMIENTOS;TUCUMAN;3010;LOCALIDAD CONECTADA;-27,41372087000;-65,69543989000
2137;LOS ZAZOS;TUCUMAN;0;LOCALIDAD CONECTADA;-26,62228333000;-65,87195556000
2325;MONTEROS;TUCUMAN;23274;LOCALIDAD CONECTADA;-27,16946944000;-65,48888056000
2636;PUEBLO INDEPENDENCIA;TUCUMAN;3530;LOCALIDAD CONECTADA;-27,21913056000;-65,52531389000
2742;RANCHILLOS;TUCUMAN;6892;LOCALIDAD CONECTADA;-26,95306389000;-65,04755556000
2781;RIO CHICO;TUCUMAN;758;LOCALIDAD CONECTADA;-27,48100000000;-65,62085000000
2783;RIO COLORADO;TUCUMAN;1077;LOCALIDAD CONECTADA;-27,15010000000;-65,35580556000
2797;RIO SECO;TUCUMAN;5131;LOCALIDAD CONECTADA;-27,26566886000;-65,54905220000
2837;RUMI PUNCO;TUCUMAN;0;LOCALIDAD CONECTADA;-27,98310923000;-65,57053452000
3768;SAN ISIDRO DE LULES;TUCUMAN;22142;LOCALIDAD CONECTADA;-26,91607500000;-65,33484444000
2966;SAN JOSE DE LA COCHA;TUCUMAN;123;LOCALIDAD CONECTADA;-27,73188611000;-65,58468333000
3006;SAN MIGUEL DE TUCUMAN;TUCUMAN;548866;LOCALIDAD CONECTADA;-26,84387500000;-65,22998880000
3047;SANTA ANA;TUCUMAN;7871;LOCALIDAD CONECTADA;-27,47348333000;-65,68586111000
3075;SANTA LUCIA;TUCUMAN;5704;LOCALIDAD CONECTADA;-27,09537500000;-65,53571111000
3096;SANTA ROSA DE LEALES;TUCUMAN;1934;LOCALIDAD CONECTADA;-27,13291667000;-65,25911111000
3176;SOLDADO MALDONADO;TUCUMAN;805;LOCALIDAD CONECTADA;-27,14471667000;-65,56586944000
3202;TAFI DEL VALLE;TUCUMAN;3403;LOCALIDAD CONECTADA;-26,84238056000;-65,71021389000
3233;TENIENTE BERDINA;TUCUMAN;907;LOCALIDAD CONECTADA;-27,05102778000;-65,48805556000
3381;VILLA BELGRANO;TUCUMAN;1205;LOCALIDAD CONECTADA;-27,53027222000;-65,61454444000
3403;VILLA CLODOMIRO HILERET;TUCUMAN;699;LOCALIDAD CONECTADA;-27,47498056000;-65,66203889000
3413;VILLA DE LEALES;TUCUMAN;1237;LOCALIDAD CONECTADA;-27,19353406000;-65,31153452000
3537;VILLA QUINTEROS;TUCUMAN;4240;LOCALIDAD CONECTADA;-27,25446389000;-65,54364167000
3630;YERBA BUENA;TUCUMAN;57392;LOCALIDAD CONECTADA;-26,81167800000;-65,26567200000
3488;VILLA MELIQUINA;NEUQUEN;350;LOCALIDAD CONECTADA;-40,31834722000;-71,38239167000
4069;PAMPA CURACO;NEUQUEN;0;LOCALIDAD CONECTADA;-39,61722151000;-70,34198010000
3405;VILLA CONSTITUCION;SANTA FE;47903;LOCALIDAD CONECTADA;-33,23336700000;-60,33753300000
4081;POLO TECNOLOGICO GODOY CRUZ;MENDOZA;191903;LOCALIDAD CONECTADA;-32,93935833000;-68,82100000000
1646;ET ITA-IBATE;CORRIENTES;4115;LOCALIDAD CONECTADA;-27,44661200000;-57,33641200000
2489;PASO DE LA PATRIA-ET PIRAYU;CORRIENTES;1809;LOCALIDAD CONECTADA;-27,32255100000;-58,56626300000
1439;GENERAL DEHEZA;CORDOBA;11061;LOCALIDAD CONECTADA;-32,78053889000;-63,83031944000
1650;ITUZAINGO;CORRIENTES;19575;LOCALIDAD CONECTADA;-27,56802300000;-56,67471600000
1141;EL CHALTEN;SANTA CRUZ;1627;LOCALIDAD CONECTADA;-49,33247500000;-72,88088900000
2107;LOS MUCHACHOS-LA ALBORADA;SANTA FE;129;LOCALIDAD CONECTADA;-33,08751111000;-60,71164444000
